id,value
4921,2113148.2142857146
4929,1295313.6870643217
4934,944212.2023809522
4935,5042539.076479076
4938,1311678.0575328525
4949,1525339.5833333335
4951,2589473.9016338456
4952,1218119.1666666665
4955,1681878.7509358826
4963,1392939.1673284196
4977,1083774.7564935067
4984,3299307.2150072143
4987,4526068.055555556
4991,1122668.592171717
5001,349716.38347763347
5002,8997136.458270831
5011,2655697.411616162
5012,2197971.1147186146
5015,1470086.9481192373
5018,2438777.777777778
5022,1269773.6724386725
5024,607278.8888888889
5027,4384360.946969326
5031,1296581.0978130063
5042,1085068.1998557001
5043,1346542.141223256
5044,1274333.6795467616
5048,4791980.105339922
5054,8672200.036075035
5055,340004.80158730166
5056,1741279.6406037023
5059,10161500.0
5065,844869.6783905978
5066,1147332.4635087133
5070,955871.5355314617
5072,1745981.5688396571
5078,1295313.6870643217
5083,429128.3333333334
5100,859293.2465657968
5101,104823.33333333336
5104,454499.6901260505
5106,8997136.458270831
5107,9061000.000000002
5108,3699186.601939725
5112,1293440.4761904762
5117,1046094.3758315694
5118,5014640.196078431
5120,1191710.4814951029
5124,1965185.4679873618
5128,3610758.0357142854
5132,2606518.551587302
5134,2917717.2619047617
5137,1681878.7509358826
5139,2203685.388901414
5141,863081.2025196657
5147,2362691.6152424915
5148,1372314.6825396826
5158,557941.3293650793
5162,1210961.0252901707
5164,4512088.492063493
5170,1441611.626609635
5171,885919.7781385283
5176,369804.02777777775
5180,2184109.495712621
5181,2357893.82616916
5182,8977333.333333332
5188,1926353.6279106
5197,2803450.1540126544
5198,2081553.6303973813
5201,1586741.6666666665
5215,772374.221721261
5216,619739.1131091134
5217,2643917.004939506
5220,2151833.2328782324
5221,1703379.1264193205
5223,1470086.9481192373
5226,957645.3258744611
5227,2425347.7310189814
5233,1069154.5634920637
5239,1191710.4814951029
5240,1733291.3661244183
5242,1944398.4126984128
5243,1046094.3758315694
5245,3341402.9761904757
5247,1890283.3333333335
5252,1452207.821283314
5255,2093458.1211551605
5260,1501059.6322803102
5264,723675.3968253966
5269,1718029.1666666665
5272,966810.2987290483
5276,654598.3333333334
5282,1970749.2661393324
5286,1731510.7142857143
5290,2220485.164737989
5291,3034792.1626984132
5296,1670126.4880952379
5303,1795753.4371835666
5304,1965185.4679873618
5309,2816270.6349206353
5317,2881388.481018297
5319,2209833.2900432902
5322,1005138.5705389382
5324,580428.2305194805
5325,897038.3333333333
5329,896546.8253968256
5330,481497.6800976802
5333,2786611.2204380585
5334,773157.7311373268
5340,3247931.9444444454
5342,444734.375
5346,4384360.946969326
5349,3259563.6183261187
5350,3528139.9572553392
5355,3273992.721861473
5360,2991373.8095238097
5374,5167541.666666667
5376,2201555.0158175165
5377,2420514.3446830944
5389,585967.2403984903
5393,1178917.7051972135
5395,1863500.6272500828
5396,3528139.9572553392
5397,1908091.1576420402
5398,1031895.8333333333
5399,1710611.1525974027
5401,2201555.0158175165
5402,1013720.8694083692
5405,1065962.5152625153
5413,707023.0769230768
5417,1269309.8116093057
5418,321285.1785714285
5419,3680215.2819402814
5426,479326.488095238
5429,1507021.4285714286
5431,1142713.8382450885
5432,8027267.857142857
5436,1609561.9804431533
5439,1026089.3849206347
5440,1295140.873015873
5455,866741.6666666667
5456,1405387.6146256563
5468,1965185.4679873618
5469,1190103.5714285716
5472,771183.9011764379
5473,5123812.500000001
5475,7054916.666666668
5481,872160.8333333335
5482,1703379.1264193205
5490,1989662.5694566867
5494,1173192.9494933174
5499,585077.2817460316
5504,1501059.6322803102
5513,1151879.761904762
5528,1762798.6456960607
5535,682191.6435770112
5542,1717549.2287878774
5543,1173192.9494933174
5546,974162.2972755396
5547,1501059.6322803102
5552,806826.7316017316
5553,1715142.4725193107
5557,856602.132653213
5558,1609561.9804431533
5566,5159703.487852019
5567,2689585.3829704816
5576,3704638.095238095
5583,4926256.448412699
5585,73497.7380952381
5590,1625276.525974026
5594,275925.3156565656
5602,890116.7162698413
5603,849594.055199773
5610,4277670.887445888
5620,1509450.0
5623,1298978.7097870363
5641,8157283.152958152
5647,2645058.658883222
5649,613210.4166666667
5660,794203.3397570334
5661,1470086.9481192373
5668,849594.055199773
5673,1570978.5714285714
5675,844869.6783905978
5676,3710170.5357142864
5682,2630875.0
5686,603596.3095238094
5689,271875.51247771835
5696,957645.3258744611
5713,3443271.9336219337
5715,659709.6536796537
5717,1727703.7235620478
5724,876637.0082110646
5729,1254412.4927849926
5733,1637625.4464249208
5737,3042553.0158730154
5740,993043.6178230953
5741,1210961.0252901707
5750,1065671.4285714286
5758,2452967.479767184
5759,875093.465336693
5763,2589473.9016338456
5764,1234936.369047619
5776,9081715.422077922
5777,1405387.6146256563
5780,1359293.815435481
5783,2905833.333333333
5784,1860823.5183557847
5788,2194547.023809524
5790,4139950.0
5792,1880112.421438211
5794,1719088.6143784865
5799,793169.4268231769
5807,3230706.20148857
5808,1717549.2287878774
5812,370951.07278415613
5813,3773092.7493499233
5819,1964173.170995671
5824,1501059.6322803102
5826,1863500.6272500828
5838,3219307.1428571427
5840,1721804.3713540498
5851,2420514.3446830944
5852,3123919.047619047
5861,4427742.857142857
5863,1846544.3209568209
5870,3341402.9761904757
5871,701294.8849761349
5872,2270208.2189849624
5878,2605350.0732600736
5888,2190683.3333333335
5893,2184109.495712621
5902,2794950.694444444
5905,8672200.036075035
5907,1719088.6143784865
5909,1195136.0731589908
5922,1384143.75
5926,104823.33333333336
5929,4384360.946969326
5933,1146691.3666289637
5940,1838824.1666666665
5948,752417.4359068864
5949,844869.6783905978
5955,1715142.4725193107
5956,370951.07278415613
5959,923757.3397435897
5962,2636428.4722222225
5963,4492821.825396825
5965,468311.11111111124
5966,783639.1229296066
5968,1259903.3495670997
5969,2832293.7744853185
5970,1470086.9481192373
5971,2314998.5368797868
5972,1343345.491088717
5974,560516.4880952381
5975,1956392.416607665
5977,1940555.8386058384
5981,1046094.3758315694
5983,863081.2025196657
5986,685614.8410920005
5988,1727703.7235620478
5990,552961.9047619047
5997,1740908.057914308
5998,1823976.8428793428
6002,3151825.876900876
6008,2203685.388901414
6010,1441611.626609635
6013,308742.7777777778
6016,260261.66666666663
6031,1626654.5291245559
6032,3343882.270310744
6036,1295313.6870643217
6037,2516277.5793650798
6038,1863500.6272500828
6041,2629539.026251526
6046,1742304.8201798203
6047,1195136.0731589908
6058,1022518.1141774892
6063,1295140.873015873
6065,2950315.1641414138
6066,3520053.607503608
6081,4644916.504329005
6085,2016294.9762043508
6086,2220485.164737989
6088,547903.8095238094
6090,2059979.3150121346
6093,2956275.0
6095,3944883.738385799
6098,2152131.8650793657
6099,1799082.1704924747
6104,461791.66666666674
6105,369804.02777777775
6111,1046094.3758315694
6115,1256558.3333333335
6116,826569.6831821974
6122,1970749.2661393324
6131,1646214.4509371342
6135,682191.6435770112
6136,2201555.0158175165
6140,1408254.019006779
6141,2603948.845456655
6142,738491.5326340322
6143,3704638.095238095
6144,1717549.2287878774
6145,2345855.889249638
6151,2147116.233766234
6152,844869.6783905978
6154,3536098.391885893
6161,1311678.0575328525
6162,925377.966542013
6169,953523.888888889
6170,955871.5355314617
6173,3246562.198336578
6181,9642748.115079368
6184,738491.5326340322
6185,2995308.2738095243
6187,1083774.7564935067
6192,2784901.704235738
6194,2599333.3333333335
6200,2583344.925213675
6202,2135732.4404761903
6203,5123812.500000001
6204,2945455.481601732
6212,4519104.761904762
6213,1931293.290043289
6215,269400.0
6217,1077607.8012265512
6218,3088784.6428571437
6221,5586523.214285715
6226,2062536.3647068455
6227,1879064.9148328346
6228,1931645.4184704185
6229,1111659.761904762
6236,747734.6987734489
6237,772374.221721261
6238,1252708.4848484846
6245,3442967.4603174604
6250,3528139.9572553392
6252,1849477.821958743
6254,1122669.4461826913
6258,4384360.946969326
6260,1279968.0183394677
6262,746522.619047619
6274,5042539.076479076
6281,1274333.6795467616
6285,2706638.236480881
6288,619739.1131091134
6300,849594.055199773
6302,2603948.845456655
6307,1765657.6652226064
6308,2420514.3446830944
6311,638775.0
6317,1279968.0183394677
6328,1164726.0040312288
6331,3536098.391885893
6333,1296581.0978130063
6335,4757428.273809525
6343,1727703.7235620478
6344,1470086.9481192373
6349,1101879.2857142857
6353,2140488.411588411
6355,2205450.9983072486
6359,3528139.9572553392
6367,7219697.451159953
6368,489368.8554157463
6369,2140488.411588411
6370,2776143.530799267
6373,2245218.1218603225
6382,1114894.8502886002
6385,3251969.0476190485
6386,418526.25910102733
6387,486109.0277777778
6389,1343345.491088717
6394,3942378.5714285714
6411,1304611.2049342915
6413,2245218.1218603225
6417,2611948.03316108
6423,1646214.4509371342
6425,2059979.3150121346
6444,1613083.0790043282
6449,859293.2465657968
6455,1855392.7089755358
6460,2202887.2854922856
6467,4643264.192229339
6470,1274333.6795467616
6476,1191710.4814951029
6479,2021913.3769014138
6480,896546.8253968256
6486,1005138.5705389382
6487,2245218.1218603225
6493,3627343.7500000005
6497,1353961.9047619049
6499,2786658.290016872
6501,735700.0
6503,1272192.5793650793
6505,339077.5
6507,974162.2972755396
6511,1586741.6666666665
6512,1465768.75
6521,719976.6071428572
6522,2362691.6152424915
6532,613210.4166666667
6534,1298978.7097870363
6536,848221.022033522
6538,3143683.333333332
6541,1011834.2032967035
6550,598914.0873015873
6561,468311.11111111124
6564,3042553.0158730154
6569,9999333.333333334
6577,538853.4523809524
6579,771183.9011764379
6583,1465768.75
6587,342680.5284992784
6592,1717549.2287878774
6603,772374.221721261
6607,947923.8716247536
6613,1367536.1263736263
6626,3084275.066248196
6647,1234199.9999999998
6650,6664816.666666666
6657,3871991.26984127
6663,3654257.477305304
6672,1716498.3773171273
6677,771183.9011764379
6678,2016294.9762043508
6681,2185339.257131757
6683,523832.0833333334
6685,5638116.666666666
6689,1586468.5515873015
6691,1832471.9047619058
6692,1832471.9047619058
6699,4791980.105339922
6709,1715142.4725193107
6719,977916.671278199
6731,731786.3555153995
6738,3583520.833333334
6739,2262707.7153735273
6740,1271079.5454545452
6746,1333132.4510548227
6751,1071817.2817460317
6755,2522613.4379509385
6756,947492.0634920634
6757,1575828.186364719
6768,2140488.411588411
6779,2881388.481018297
6780,1009840.8344147685
6782,484239.04561296984
6783,1099270.535714286
6787,923399.6146214897
6788,1004040.4898114853
6795,2325023.152172583
6799,2362691.6152424915
6804,1210961.0252901707
6811,599549.7708083969
6813,2448162.4999999995
6814,1793266.865079365
6816,2237855.297553754
6824,2233826.948051948
6825,134500.0
6826,1921545.1388888892
6827,1982670.8964646468
6835,1296581.0978130063
6845,1956392.416607665
6851,2092418.0790043292
6852,925377.966542013
6858,486466.54384830856
6862,1210961.0252901707
6866,849594.055199773
6867,4644916.504329005
6868,4480215.476190476
6880,1191710.4814951029
6883,1210961.0252901707
6899,2062536.3647068455
6901,1751891.2416928194
6902,2021913.3769014138
6907,1703379.1264193205
6914,4618123.507415785
6916,2273640.91991342
6917,450355.496031746
6932,2689267.8571428573
6936,849886.6522366523
6947,2677128.205128205
6949,1292501.3888888888
6950,1575828.186364719
6954,3862019.444444444
6971,2201555.0158175165
6973,1296581.0978130063
6974,1477831.4574314572
6982,532486.7171717171
6983,1970749.2661393324
6998,1710611.1525974027
7006,2221888.314444529
7008,725862.8661787559
7030,2088421.4590964594
7036,5123812.500000001
7037,1343345.491088717
7038,1046094.3758315694
7043,589316.3726673652
7051,257416.2443357296
7053,11446533.333333336
7059,3317238.0952380956
7060,546515.2615440115
7062,3002952.38095238
7067,646138.4016735941
7070,1575828.186364719
7076,1263718.5044893257
7078,2733983.333333334
7079,91540.0
7084,1146691.3666289637
7090,2618461.7271617264
7091,1099833.6455211455
7093,331419.67686316953
7100,1055328.391955267
7104,2355497.619047619
7108,3528139.9572553392
7111,1055328.391955267
7112,1180319.8462648464
7115,901652.3520923519
7117,1626654.5291245559
7127,13781428.571428575
7133,790026.0912698413
7136,2411919.5496170493
7138,2177325.3291316526
7145,1142713.8382450885
7146,1122668.592171717
7151,523200.0
7163,2776143.530799267
7171,772374.221721261
7173,761680.6547619047
7187,863081.2025196657
7193,1313944.8369075388
7195,844869.6783905978
7201,781871.4285714284
7208,930072.1428571428
7211,1083774.7564935067
7213,2435073.571428572
7221,689407.7941437573
7223,2151833.2328782324
7233,5586523.214285715
7235,2257992.7014652016
7236,760356.111111111
7244,1210961.0252901707
7245,2635934.0354090356
7248,285227.2907647908
7249,2203685.388901414
7252,902833.9883972243
7261,2848150.0000000005
7271,2126182.7020202023
7272,2144096.522294635
7275,1135231.6666666667
7292,2606518.551587302
7295,3981273.8095238083
7300,324806.6666666667
7302,836517.2619047618
7304,853437.8985496787
7312,776913.6904761904
7314,1264517.0884809205
7325,1719088.6143784865
7329,1784118.78968254
7330,449481.34920634923
7334,696806.5793509333
7336,2348579.365079365
7340,370951.07278415613
7341,1470086.9481192373
7351,1883375.0
7356,1918822.1750471753
7360,1823976.8428793428
7364,2432464.2857142854
7372,1117378.5714285714
7373,512309.9512987014
7383,1855392.7089755358
7385,1989000.0
7394,439550.9225496726
7398,2786658.290016872
7401,585967.2403984903
7408,1191710.4814951029
7409,1406330.7738095238
7410,3597043.4541316526
7417,3520053.607503608
7418,1931645.4184704185
7419,1147332.4635087133
7429,2446311.4087301586
7444,2362691.6152424915
7450,2201555.0158175165
7454,796346.1882151646
7459,702913.5141492495
7462,2262707.7153735273
7466,752417.4359068864
7469,1918822.1750471753
7478,1806377.5918525925
7493,1863500.6272500828
7502,468311.11111111124
7504,340004.80158730166
7511,1646214.4509371342
7512,4911794.883241758
7515,772374.221721261
7520,985095.5108780109
7523,87233.33333333331
7524,3666750.0
7527,546515.2615440115
7544,3088784.6428571437
7554,2382301.6934209582
7555,682191.6435770112
7559,1480847.271825397
7560,7406545.714285715
7564,747072.8301915483
7569,1279968.0183394677
7571,1044982.2419476653
7579,2142874.1117216116
7583,1296581.0978130063
7584,1227933.393954426
7586,1313944.8369075388
7598,1719088.6143784865
7605,2109179.956709957
7612,3246562.198336578
7614,5051203.571428571
7615,1383930.8465608465
7616,607278.8888888889
7618,1717549.2287878774
7620,2203685.388901414
7623,1408261.0514485515
7627,1459204.761904762
7630,2643917.004939506
7631,902833.9883972243
7632,1652163.753779751
7636,1264517.0884809205
7643,2059979.3150121346
7644,847166.8055555555
7647,5898283.680555555
7650,1298978.7097870363
7651,991423.0952380953
7653,667846.2932900434
7657,751385.119047619
7658,1609561.9804431533
7667,2126182.7020202023
7676,2220485.164737989
7677,1469063.77807521
7683,1879064.9148328346
7689,2645058.658883222
7703,1392939.1673284196
7705,2645409.473304473
7710,598247.9166666666
7712,2432807.1428571427
7722,1271079.5454545452
7729,1297879.9542124544
7731,3739064.3150874455
7733,3123919.047619047
7735,1832471.9047619058
7741,1688843.9628427126
7746,875879.1829004328
7750,1501059.6322803102
7751,1274333.6795467616
7757,3259563.6183261187
7759,3981273.8095238083
7772,1863500.6272500828
7773,2021913.3769014138
7785,2144096.522294635
7789,4384360.946969326
7801,4791980.105339922
7806,1501971.7261904762
7809,8512680.555555558
7818,6640341.269841271
7819,2645058.658883222
7823,1274333.6795467616
7825,1867087.2023809522
7828,2420514.3446830944
7829,1343345.491088717
7831,747734.6987734489
7834,3699186.601939725
7835,2452967.479767184
7840,1024179.1114441113
7842,544388.0555555555
7846,1319756.54403927
7850,5087359.532828282
7851,1210961.0252901707
7856,4337759.801587301
7865,481497.6800976802
7871,1609561.9804431533
7886,2142874.1117216116
7891,1313944.8369075388
7893,1311533.2660799979
7895,1120428.2142857143
7898,2425347.7310189814
7902,1452207.821283314
7907,340695.58080808073
7909,2144096.522294635
7915,2081553.6303973813
7916,2292817.4238802567
7917,1174354.940176138
7929,1600292.261904762
7931,565348.8095238096
7937,1452207.821283314
7938,2151938.014069264
7940,974162.2972755396
7941,3987558.333333334
7945,3629229.4117647056
7946,2059979.3150121346
7955,1717549.2287878774
7956,340004.80158730166
7960,2337822.023809524
7961,2221888.314444529
7962,2957686.1381673883
7967,3739064.3150874455
7968,925377.966542013
7978,342680.5284992784
7979,82143.00061050062
7987,1501059.6322803102
7991,682901.6666666665
8000,1252708.4848484846
8004,957645.3258744611
8006,1908091.1576420402
8007,3862019.444444444
8011,1762798.6456960607
8014,1146691.3666289637
8029,2704641.4372147466
8036,2693488.9285714286
8037,644231.4560439559
8042,1926353.6279106
8043,849594.055199773
8047,477667.85714285704
8053,2135732.4404761903
8057,1671917.322538572
8065,1751891.2416928194
8068,481497.6800976802
8075,944212.2023809522
8078,1637826.4285714286
8093,1989662.5694566867
8094,385107.8782981725
8097,8346162.5
8103,6640341.269841271
8107,2480099.197604756
8110,277495.1388888889
8115,1703379.1264193205
8119,2411919.5496170493
8120,2377933.7838286436
8122,4420891.53138528
8132,633809.4219983234
8134,3251969.0476190485
8136,3528139.9572553392
8148,2016294.9762043508
8163,1751891.2416928194
8165,923399.6146214897
8177,1776715.5555555555
8182,1968070.932539683
8185,1274333.6795467616
8192,966810.2987290483
8199,2784901.704235738
8200,1646214.4509371342
8208,1671917.322538572
8213,1452207.821283314
8216,1797069.8717948718
8222,1809364.9969453681
8223,465400.0
8234,2136591.0714285714
8243,798395.8333333333
8251,2017787.5
8254,495512.5
8256,2081553.6303973813
8259,211899.30743243243
8267,2208954.761904762
8271,4219680.952380952
8272,2949149.722222222
8273,1274333.6795467616
8274,2911647.0634920634
8279,2733983.333333334
8283,1319756.54403927
8284,2786611.2204380585
8285,267786.6666666667
8302,4791980.105339922
8304,1227933.393954426
8306,9029089.88095238
8309,8346162.5
8315,830204.1666666665
8317,1703379.1264193205
8327,1346542.141223256
8345,1202000.0
8352,397892.9563492065
8360,2059979.3150121346
8362,2201555.0158175165
8363,2304497.7039627037
8365,1991940.1785714284
8367,1652163.753779751
8369,1178917.7051972135
8370,3217750.3513847277
8371,709407.7380952383
8373,738491.5326340322
8374,2713137.5
8378,3180046.2301587295
8384,131534.1666666667
8387,1146691.3666289637
8390,875879.1829004328
8394,747734.6987734489
8395,728117.3412698412
8396,630261.4249639249
8400,518827.02380952373
8401,1501059.6322803102
8402,1908091.1576420402
8405,241398.63095238098
8407,1970749.2661393324
8411,2643917.004939506
8413,826569.6831821974
8419,1879064.9148328346
8420,2589473.9016338456
8425,646831.9650900901
8428,443603.5714285714
8431,1793266.865079365
8442,1147332.4635087133
8448,1731510.7142857143
8449,771183.9011764379
8455,747924.880952381
8458,1209240.8333333333
8467,4413790.7917082915
8468,3151825.876900876
8478,4384360.946969326
8479,518827.02380952373
8483,1928245.3823953825
8485,1719088.6143784865
8490,557941.3293650793
8496,771183.9011764379
8498,2256444.0683703558
8500,1703379.1264193205
8504,1986467.9366466864
8505,2798282.7666777666
8510,609225.8333333334
8520,2140488.411588411
8522,4485040.196078431
8533,1227933.393954426
8540,1252708.4848484846
8547,2655697.411616162
8560,1311678.0575328525
8569,2784901.704235738
8580,2362691.6152424915
8583,321285.1785714285
8591,1586741.6666666665
8594,275232.00577200577
8598,304648.86835386825
8603,2282923.9441114455
8611,1210961.0252901707
8617,1397240.7218720817
8622,1055328.391955267
8624,3909707.1428571427
8635,372834.2929292929
8636,4618123.507415785
8637,1264517.0884809205
8642,1346542.141223256
8643,1195136.0731589908
8644,2335935.0288600284
8648,2221888.314444529
8662,585967.2403984903
8670,1346542.141223256
8672,2059979.3150121346
8675,646138.4016735941
8676,2692561.904761905
8677,1274333.6795467616
8689,2021913.3769014138
8690,517052.01486422087
8691,2764226.0681393766
8698,1293440.4761904762
8702,2113148.2142857146
8703,1369797.4999999998
8705,104823.33333333336
8712,3419059.563617479
8716,1799082.1704924747
8717,1146691.3666289637
8718,1931293.290043289
8719,3442967.4603174604
8721,2892733.333333334
8724,2348579.365079365
8731,1918822.1750471753
8736,1538510.5248917749
8746,806826.7316017316
8749,2220485.164737989
8756,2059979.3150121346
8757,1688720.133750194
8761,1156577.2801034092
8762,2816100.0
8763,500810.6002331002
8772,682191.6435770112
8773,1186085.460568843
8774,2786658.290016872
8780,1431097.584729382
8781,737897.9365079365
8783,1764084.5238095238
8784,1065962.5152625153
8786,1688720.133750194
8792,2151938.014069264
8793,3343882.270310744
8799,1156577.2801034092
8800,529806.9640326992
8809,3773092.7493499233
8814,507806.74963924964
8816,2464741.666666666
8824,4512088.492063493
8826,728793.2954096555
8829,1129613.73894825
8832,1613083.0790043282
8834,1795753.4371835666
8835,1431097.584729382
8837,1741279.6406037023
8844,1232111.7798867798
8846,1454762.5000000002
8851,1013720.8694083692
8859,2635934.0354090356
8861,2203685.388901414
8862,867404.3254847437
8865,1852632.1428571425
8868,2786658.290016872
8871,1313721.1868703305
8873,1863500.6272500828
8884,1441611.626609635
8892,565598.2142857142
8898,243892.5
8902,2072826.1751524613
8906,1191710.4814951029
8908,1956392.416607665
8909,1295140.873015873
8913,1114894.8502886002
8915,1035637.7275910364
8916,4092566.6666666674
8917,4070459.128787879
8922,380551.3006775216
8925,1147332.4635087133
8930,3084275.066248196
8934,3721609.3073593075
8938,1852738.3333333335
8940,927649.1033190665
8949,1762798.6456960607
8951,284940.4761904762
8953,372834.2929292929
8958,1652163.753779751
8962,1398197.9596869417
8973,1741279.6406037023
8976,1227933.393954426
8982,2245218.1218603225
8986,2065810.1190476192
8987,698948.7971282244
8989,1803474.4444444445
8991,2911647.0634920634
8993,376722.0238095238
9001,1465768.75
9009,1146691.3666289637
9015,1575297.5
9016,1130311.5095232844
9020,341283.0411255411
9023,1710611.1525974027
9024,856017.9563492063
9027,476916.6666666666
9028,2483698.86904762
9033,1139280.3373015872
9038,974162.2972755396
9042,1908091.1576420402
9048,849886.6522366523
9055,2377933.7838286436
9062,1501059.6322803102
9068,1319756.54403927
9069,752417.4359068864
9070,4989263.988095238
9072,1084100.0108225108
9073,1307037.4999999998
9075,2666804.861111111
9076,1431050.4076479077
9077,492606.11111111107
9079,1276941.6029610222
9080,3241174.7023809524
9082,1264517.0884809205
9089,2881388.481018297
9100,3739064.3150874455
9101,1762798.6456960607
9108,957645.3258744611
9113,4791980.105339922
9117,2425347.7310189814
9126,5159941.486291486
9132,977916.671278199
9135,2106199.9999999995
9137,574098.8427887901
9141,2043435.416666667
9148,1986467.9366466864
9153,2021913.3769014138
9159,2245218.1218603225
9170,1586947.8174603176
9172,308381.38888888905
9173,1210961.0252901707
9176,2308507.483773305
9192,529806.9640326992
9194,2733983.333333334
9200,376800.0
9210,760974.9621212122
9225,505485.0793650794
9231,1124929.1394471538
9233,536819.2857142858
9237,8346162.5
9239,3536098.391885893
9242,2245218.1218603225
9247,1301893.5786435786
9248,1207122.3701298703
9253,546515.2615440115
9277,1295313.6870643217
9281,1795753.4371835666
9283,1603053.0131832827
9293,4427742.857142857
9297,747924.880952381
9298,1986467.9366466864
9304,679555.6333943832
9306,767349.0425768617
9309,2515824.491341992
9337,765266.0714285714
9341,1609561.9804431533
9343,927752.9703588894
9346,2556018.6545399036
9347,1795753.4371835666
9351,1398197.9596869417
9352,985095.5108780109
9359,1178917.7051972135
9365,1469063.77807521
9367,1908091.1576420402
9368,1022518.1141774892
9371,2362691.6152424915
9374,519482.9938811189
9377,1863500.6272500828
9383,790196.8939393938
9385,7930820.575396824
9398,1501059.6322803102
9401,1926353.6279106
9405,3981273.8095238083
9411,2092418.0790043292
9412,1681878.7509358826
9419,3680215.2819402814
9424,469877.01548451534
9430,2733983.333333334
9431,319169.1666666667
9437,1970749.2661393324
9439,1187257.3015873015
9441,755853.4535639706
9442,607278.8888888889
9453,4427742.857142857
9457,2237855.297553754
9460,382138.61111111107
9465,4965828.838522588
9483,2452967.479767184
9484,3475356.1507936507
9489,629648.3243499595
9491,747072.8301915483
9504,856602.132653213
9506,1719088.6143784865
9508,1431097.584729382
9513,311989.00793650793
9517,1114894.8502886002
9520,1130311.5095232844
9522,1269309.8116093057
9533,696806.5793509333
9542,317612.8706016207
9543,993043.6178230953
9548,1152457.0238095238
9550,2567658.528138528
9560,517052.01486422087
9563,2021913.3769014138
9581,1799082.1704924747
9582,1311678.0575328525
9585,1098189.893925771
9589,867965.3127851249
9590,1009840.8344147685
9593,1313944.8369075388
9604,2081553.6303973813
9611,1770489.033189033
9613,1994711.57442639
9619,1022518.1141774892
9633,1404012.5108225108
9638,2337822.023809524
9646,549510.5952380954
9654,2655697.411616162
9656,1147332.4635087133
9663,1313944.8369075388
9671,531228.1746031747
9674,4791980.105339922
9675,696806.5793509333
9676,783806.9444444446
9677,958854.1666666667
9679,2645058.658883222
9694,510959.88095238083
9698,1355178.3333333335
9704,3027680.9523809524
9707,1333132.4510548227
9710,1975839.4695582194
9711,1346542.141223256
9713,1046094.3758315694
9718,2776584.767316018
9723,418526.25910102733
9737,1346542.141223256
9738,2831883.73015873
9739,1575828.186364719
9741,1191710.4814951029
9755,2237855.297553754
9758,679555.6333943832
9766,1944885.7142857143
9774,345061.1465372863
9779,1117378.5714285714
9781,4384360.946969326
9787,2059979.3150121346
9790,1129613.73894825
9800,1637625.4464249208
9801,1986467.9366466864
9808,2361046.444666445
9811,253154.70140866173
9813,2059979.3150121346
9814,3097701.8439893443
9821,589316.3726673652
9825,2827443.0176767684
9828,369026.2805740012
9833,2468806.5259740264
9838,696806.5793509333
9839,4899818.306693306
9840,1191710.4814951029
9849,2059979.3150121346
9850,737897.9365079365
9857,454499.6901260505
9860,2973557.7398989904
9861,707023.0769230768
9864,1353961.9047619049
9865,1130311.5095232844
9866,2362691.6152424915
9868,1710611.1525974027
9872,703192.961209919
9880,2480533.928571428
9882,625626.8055555556
9888,1263718.5044893257
9891,2147116.233766234
9900,3987558.333333334
9901,2441307.989232989
9904,1637625.4464249208
9905,2151833.2328782324
9907,1846544.3209568209
9911,468311.11111111124
9917,957645.3258744611
9918,1392939.1673284196
9919,2152131.8650793657
9921,3710170.5357142864
9928,902719.3452380953
9935,824775.6265810218
9938,4826781.181318681
9946,303318.7776288188
9947,957645.3258744611
9959,1470086.9481192373
9963,343900.0
9970,767349.0425768617
9972,2119078.781961503
9975,1021995.897158397
9992,1879064.9148328346
9993,924457.4825950194
9995,1263718.5044893257
10005,1319756.54403927
10017,794203.3397570334
10019,2379214.166666667
10023,278962.50000000006
10024,476997.8896103896
10030,212350.14481389767
10031,4926256.448412699
10033,589316.3726673652
10034,701294.8849761349
10039,1180319.8462648464
10043,2379214.166666667
10051,947923.8716247536
10072,959313.095238095
10080,1970749.2661393324
10084,955871.5355314617
10087,9355500.0
10101,2292817.4238802567
10102,1227933.393954426
10105,1855668.8636363635
10109,875879.1829004328
10110,1084342.6587301586
10113,2016294.9762043508
10116,7327863.9305139305
10125,1867087.2023809522
10134,1494375.0612508836
10141,696806.5793509333
10142,3699186.601939725
10147,4320307.205988457
10149,1295313.6870643217
10152,3773092.7493499233
10156,486109.0277777778
10162,3683949.9999999995
10164,2220485.164737989
10165,1431097.584729382
10178,3443271.9336219337
10179,1692110.0000000002
10181,1297879.9542124544
10185,1036740.5747030746
10186,1132505.753968254
10187,5073162.320294085
10195,3773092.7493499233
10205,1178584.9999999998
10208,1926353.6279106
10214,532338.2142857143
10216,1218119.1666666665
10222,5847866.666666668
10226,2185339.257131757
10229,2208954.761904762
10240,3773092.7493499233
10242,1908091.1576420402
10245,1469063.77807521
10249,212350.14481389767
10262,1876678.1746031747
10266,2816208.333333333
10267,787572.9218880534
10269,387164.14325204375
10275,5898283.680555555
10282,2618461.7271617264
10287,73021.66666666666
10288,2021913.3769014138
10303,1147332.4635087133
10308,1046094.3758315694
10322,504640.4761904762
10323,437801.66666666674
10326,1733291.3661244183
10329,1470086.9481192373
10344,1269309.8116093057
10348,2220485.164737989
10349,2203685.388901414
10350,2377933.7838286436
10353,1046094.3758315694
10356,1441611.626609635
10362,1142220.0241481254
10375,772374.221721261
10388,1801441.666666667
10389,1863500.6272500828
10390,698948.7971282244
10391,1469063.77807521
10392,2480099.197604756
10397,304648.86835386825
